"simple_id"	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"proximity"
"P:r1@FPR1"	9.20783824351721e-50	1.92400203877684	0.292	0.07	6.91665185338282e-45	"8"	"FPR1"	"P"
"P:r1@TBX2"	9.30217138809709e-50	2.27520052674141	0.483	0.162	6.98751208159689e-45	"9"	"TBX2"	"P"
"P:r1@METTL26"	9.37914046515829e-50	0.629159041392857	0.994	0.91	7.04532894321295e-45	"7"	"METTL26"	"P"
"P:r1@BST1"	9.66441849256599e-50	2.62746085046321	0.785	0.228	7.2596212390608e-45	"10"	"BST1"	"P"
"P:r1@FHL3"	9.8639773302177e-50	0.967493515095175	0.803	0.415	7.40952385113963e-45	"7"	"FHL3"	"P"
"P:r1@ATXN10"	1.00306700202156e-49	0.750329855980809	0.975	0.805	7.53473839908534e-45	"7"	"ATXN10"	"P"
"P:r1@ZNF501"	1.02956630601185e-49	1.42884229650949	0.343	0.089	7.73379322086918e-45	"8"	"ZNF501"	"P"
"P:r1@CPSF3"	1.06966656461686e-49	1.12366531096526	0.734	0.357	8.03501433343245e-45	"7"	"CPSF3"	"P"
"P:r1@GTPBP2"	1.20046289269151e-49	1.64637668980563	0.302	0.073	9.01751711103083e-45	"8"	"GTPBP2"	"P"
"P:r2@FNDC3A"	1.30424144092763e-49	1.17063589047473	0.593	0.237	9.79707043181608e-45	"7"	"FNDC3A"	"P"
"P:r1@ADAM10"	1.35089551388953e-49	0.872000969583639	0.925	0.595	1.0147521831684e-44	"7"	"ADAM10"	"P"
"P:r1@C19orf48"	1.43267867621817e-49	0.505081884006413	0.657	0.572	1.0761852412148e-44	"5"	"C19orf48"	"P"
"P:r1@LRIF1"	1.55699492304283e-49	1.21595426087575	0.799	0.38	1.16956787634208e-44	"8"	"LRIF1"	"P"
"P:r1@DUSP23"	1.62104674840444e-49	0.655982479799773	0.567	0.488	1.21768168599896e-44	"5"	"DUSP23"	"P"
"P:r1@ALKBH3"	1.6485363855175e-49	1.20499617568434	0.723	0.322	1.23833107670918e-44	"8"	"ALKBH3"	"P"
"P:r1@SAMD1"	1.72207453618635e-49	0.604364012201098	0.329	0.224	1.2935707293471e-44	"4"	"SAMD1"	"P"
"P:r1@FBN1"	1.74124901678315e-49	1.1181753220636	0.971	0.783	1.307974023937e-44	"9"	"FBN1"	"P"
"P:r1@GSS"	1.75612551877305e-49	0.95678437825539	0.873	0.511	1.31914880593675e-44	"7"	"GSS"	"P"
"P:r1@WDR5"	1.83925454189568e-49	1.14180357934132	0.668	0.291	1.38159283423578e-44	"7"	"WDR5"	"P"
"P:r1@LINC00909"	1.85080733720823e-49	1.23835817706168	0.594	0.22	1.39027094749071e-44	"8"	"LINC00909"	"P"
"P:r1@GAS2L3"	1.85646561535302e-49	1.51838675532905	0.382	0.118	1.39452127628473e-44	"7"	"GAS2L3"	"P"
"P:r1@EMC9"	1.88798433220719e-49	1.04456517572894	0.363	0.269	1.41819719082407e-44	"5"	"EMC9"	"P"
"D:r1@ADDG22036314223.F"	1.9421040983591e-49	3.09932567105203	0.634	0.14	1.4588503355644e-44	"10"	"ADDG22036314223.F"	"D"
"P:r1@RNPEP"	1.96607260676745e-49	0.862138937386502	0.934	0.631	1.47685476002551e-44	"7"	"RNPEP"	"P"
"P:r1@NAGA"	2.04386873631988e-49	1.27505528819972	0.488	0.171	1.5352928786614e-44	"7"	"NAGA"	"P"
"P:r1@UQCRC1"	2.31446754644835e-49	0.598178866062839	0.992	0.883	1.7385585868656e-44	"7"	"UQCRC1"	"P"
"P:r1@PLPP3"	2.32633643855781e-49	1.18498941652072	0.967	0.774	1.74747414255147e-44	"9"	"PLPP3"	"P"
"P:r1@RPP30"	2.36605441139888e-49	1.00058016259496	0.823	0.45	1.7773090922105e-44	"7"	"RPP30"	"P"
"P:r1@PPT1"	2.50349924830237e-49	1.12344461127012	0.706	0.328	1.88055353034729e-44	"7"	"PPT1"	"P"
"P:r1@TUBGCP3"	2.56212601118791e-49	1.36444757020165	0.374	0.112	1.92459219582402e-44	"7"	"TUBGCP3"	"P"
"P:r1@ZNF768"	2.58082923804197e-49	1.39385124099751	0.557	0.204	1.93864149873999e-44	"8"	"ZNF768"	"P"
"P:r1@ADDG0X047581818.F,r1@ADDG0X047583314.F,r1@TIMP1"	2.61883910182082e-49	1.00369771245541	1	0.996	1.96719336811474e-44	"9"	"ADDG0X047581818.F,r1@ADDG0X047583314.F,r1@TIMP1"	"P"
"P:r1@CAPZA1"	2.6291756838327e-49	0.839743414626078	0.958	0.735	1.97495789842461e-44	"7"	"CAPZA1"	"P"
"P:r1@PANK3"	2.80697425700233e-49	0.560565087265668	0.405	0.297	2.10851485263244e-44	"4"	"PANK3"	"P"
"P:r1@ASXL1"	2.81592191639284e-49	1.06199359130056	0.828	0.445	2.11523606593681e-44	"7"	"ASXL1"	"P"
"P:r1@ASPHD1"	3.09136758686293e-49	1.28895741362468	0.497	0.163	2.32214259022383e-44	"8"	"ASPHD1"	"P"
"P:r1@SECTM1"	3.16626203009914e-49	3.0316649934009	0.624	0.133	2.37840104914957e-44	"10"	"SECTM1"	"P"
"P:r1@ASB1"	3.34537717803493e-49	1.09226576394613	0.715	0.331	2.5129469748245e-44	"7"	"ASB1"	"P"
"P:r1@SLC7A1"	3.71452346382027e-49	1.2045509245008	0.664	0.265	2.79023859031787e-44	"8"	"SLC7A1"	"P"
"P:r1@TASP1"	3.88828795115033e-49	1.48001234072505	0.478	0.158	2.9207652602656e-44	"8"	"TASP1"	"P"
"P:r1@CCDC149"	3.90820386675886e-49	1.30671459823956	0.415	0.122	2.93572549859325e-44	"8"	"CCDC149"	"P"
"P:r1@RABL6"	4.04699464009902e-49	0.952260613622781	0.9	0.565	3.03998096380318e-44	"7"	"RABL6"	"P"
"P:r1@HK1"	4.25885893379491e-49	1.07133882155314	0.859	0.519	3.19912706529872e-44	"7"	"HK1"	"P"
"P:r1@SERPINB6"	4.26770757078054e-49	1.02976406867224	0.967	0.767	3.20577389594322e-44	"7"	"SERPINB6"	"P"
"P:r1@ANAPC2"	4.75666014081171e-49	0.573064195491888	0.263	0.187	3.57306039797353e-44	"1"	"ANAPC2"	"P"
"P:r1@DZIP1L"	5.38216026548957e-49	1.49427264394543	0.355	0.105	4.0429173266278e-44	"7"	"DZIP1L"	"P"
"P:r1@ADDG0X019887026.B,r1@SH3KBP1"	5.44563202001181e-49	0.53255111178563	0.448	0.339	4.09059540447227e-44	"4"	"ADDG0X019887026.B,r1@SH3KBP1"	"P"
"P:r1@EMX2OS"	5.63551963410106e-49	0.663073211081401	0.465	0.434	4.2332332835477e-44	"0"	"EMX2OS"	"P"
"P:r1@TTL"	5.8207655629278e-49	1.3631611127326	0.391	0.121	4.37238446790447e-44	"7"	"TTL"	"P"
"P:r1@SETBP1"	6.25246266586656e-49	0.605593113141008	0.263	0.187	4.69666238071898e-44	"1"	"SETBP1"	"P"
"P:r2@INHBA"	6.3118486701368e-49	1.68991928652286	0.263	0.065	4.74127136554666e-44	"7"	"INHBA"	"P"
"P:r2@NFIX"	6.49802503488048e-49	1.02645601942985	0.64	0.263	4.88112146545117e-44	"7"	"NFIX"	"P"
"P:r2@PSPH"	6.59548139952566e-49	1.7552665676519	0.294	0.079	4.95432776288169e-44	"7"	"PSPH"	"P"
"P:r1@FZR1"	6.62764639246445e-49	1.3495950976168	0.396	0.113	4.97848914062752e-44	"8"	"FZR1"	"P"
"P:r1@FH"	6.8530571612482e-49	0.896068703927753	0.936	0.676	5.14781094781481e-44	"7"	"FH"	"P"
"P:r1@ZNF433"	7.12450496045036e-49	1.38402403611422	0.418	0.125	5.3517143911415e-44	"8"	"ZNF433"	"P"
"P:r1@ARHGAP10"	7.17717246354065e-49	1.07610823294307	0.767	0.381	5.39127663943783e-44	"7"	"ARHGAP10"	"P"
"P:r1@HDAC7"	7.26955721099485e-49	1.0797233469533	0.684	0.304	5.46067329018301e-44	"7"	"HDAC7"	"P"
"P:r2@RHOC"	7.34445566365722e-49	0.547058676685483	0.491	0.47	5.5169347608694e-44	"0"	"RHOC"	"P"
"P:r1@COL14A1"	7.47115915453611e-49	1.41072833071658	0.802	0.41	5.61211062211289e-44	"9"	"COL14A1"	"P"
"P:r1@CSTF3"	7.66596980281199e-49	1.34772138828546	0.465	0.161	5.75844653677828e-44	"7"	"CSTF3"	"P"
"P:r1@JMJD6"	7.76794412096451e-49	1.17411625651952	0.612	0.251	5.83504658534491e-44	"7"	"JMJD6"	"P"
"P:r1@ADDG17081868764.F"	7.83155090825233e-49	1.41056440458275	0.56	0.226	5.88282609575191e-44	"7"	"ADDG17081868764.F"	"P"
"P:r1@MIPEP"	8.07915051481316e-49	1.40288466635067	0.385	0.119	6.0688154922122e-44	"7"	"MIPEP"	"P"
"P:r1@PTPRN"	8.60646261506695e-49	1.56697362179709	0.491	0.172	6.46491652255984e-44	"8"	"PTPRN"	"P"
"P:r1@NDUFS8"	8.99213765037439e-49	0.559938836010347	0.997	0.937	6.75462403883173e-44	"7"	"NDUFS8"	"P"
"P:r1@CTTN"	9.02892493401591e-49	0.872345857923304	0.947	0.674	6.78225754268473e-44	"7"	"CTTN"	"P"
"P:r1@ELOVL6"	9.08020536498252e-49	0.540776858340798	0.341	0.26	6.82077786401392e-44	"2"	"ELOVL6"	"P"
"P:r1@ACYP1"	9.19711920644997e-49	1.45124453612748	0.546	0.218	6.90860003430902e-44	"7"	"ACYP1"	"P"
"P:r1@ITGA6"	9.48521246477725e-49	1.88421018549567	0.277	0.071	7.12500704716673e-44	"7"	"ITGA6"	"P"
"P:r1@MARS"	9.70700173468249e-49	0.997194695009225	0.881	0.498	7.29160849304145e-44	"7"	"MARS"	"P"
"P:r1@HAX1"	9.73335342235476e-49	0.78075600065897	0.994	0.782	7.31140309027022e-44	"8"	"HAX1"	"P"
"D:r1@ADDG04121683464.R"	1.06512118644075e-48	1.85522189702403	0.258	0.063	8.00087081618699e-44	"7"	"ADDG04121683464.R"	"D"
"P:r1@NDUFAF1"	1.13527030347476e-48	0.706326029910169	0.455	0.359	8.52780993861139e-44	"5"	"NDUFAF1"	"P"
"P:r1@PPM1F"	1.14430890517973e-48	1.69276727822628	0.294	0.078	8.5957052030386e-44	"7"	"PPM1F"	"P"
"P:r1@ARHGEF12"	1.17827984583052e-48	1.12104025849334	0.729	0.354	8.8508847179251e-44	"7"	"ARHGEF12"	"P"
"P:r1@ST7,r1@ST7-OT4,r1@AC106873.7"	1.20088270491944e-48	0.596235480474139	0.259	0.184	9.02067061454337e-44	"1"	"ST7,r1@ST7-OT4,r1@AC106873.7"	"P"
"D:r1@ADDG04002513803.R"	1.24012109431018e-48	1.31414707819486	0.406	0.118	9.31541762412982e-44	"8"	"ADDG04002513803.R"	"D"
"P:r1@EPRS"	1.29072039133445e-48	0.751318664412524	0.983	0.782	9.69550436358695e-44	"7"	"EPRS"	"P"
"P:r1@PPP2R5C"	1.38497035911759e-48	1.53561795871704	0.391	0.125	1.04034818465836e-43	"7"	"PPP2R5C"	"P"
"P:r1@BNC1"	1.38633105415414e-48	1.69885482268106	0.316	0.088	1.04137029794896e-43	"7"	"BNC1"	"P"
"P:r1@PELP1"	1.4017226965899e-48	0.521297343960597	0.298	0.218	1.05293203799744e-43	"1"	"PELP1"	"P"
"P:r1@VPS29"	1.40237271635293e-48	0.709582036720293	0.978	0.828	1.05342031334283e-43	"7"	"VPS29"	"P"
"P:r1@AP1B1"	1.41559700026799e-48	1.2988593098484	0.596	0.249	1.0633539986913e-43	"7"	"AP1B1"	"P"
"P:r1@QPCT"	1.4157852345523e-48	1.78061325247998	0.678	0.312	1.06349539463865e-43	"9"	"QPCT"	"P"
"P:r1@RBM43"	1.45214010048417e-48	1.26060941947251	0.437	0.133	1.09080407928069e-43	"8"	"RBM43"	"P"
"P:r1@SEPHS1"	1.49686337337308e-48	1.21916008940433	0.632	0.271	1.12439886017666e-43	"7"	"SEPHS1"	"P"
"P:r1@CLCF1,r1@AP003419.1"	1.50913004872317e-48	1.12332796877593	0.535	0.198	1.13361321869939e-43	"7"	"CLCF1,r1@AP003419.1"	"P"
"P:r1@MRPL49"	1.51976632527971e-48	1.22442326551371	0.562	0.216	1.14160287056036e-43	"7"	"MRPL49"	"P"
"P:r1@PCBP3"	1.52248707522294e-48	0.712801481603867	0.529	0.433	1.14364661629522e-43	"5"	"PCBP3"	"P"
"P:r1@C1orf198"	1.57681442058699e-48	1.16488690497075	0.482	0.171	1.18445568831233e-43	"7"	"C1orf198"	"P"
"P:r1@TYW5"	1.6082628879145e-48	1.54895907256922	0.362	0.1	1.20807883351473e-43	"8"	"TYW5"	"P"
"P:r1@HIPK2"	1.71161575855745e-48	1.06175677774701	0.799	0.376	1.2857144093556e-43	"8"	"HIPK2"	"P"
"P:r1@TNXB"	1.71848667661709e-48	1.53115043501409	0.374	0.117	1.29087563687446e-43	"7"	"TNXB"	"P"
"P:r1@ATP6V0E2"	1.7611679666523e-48	1.45335506408892	0.385	0.12	1.32293654151021e-43	"7"	"ATP6V0E2"	"P"
"P:r1@HIST3H2A"	1.84570579408078e-48	0.862568953660034	0.37	0.266	1.38643882133966e-43	"5"	"HIST3H2A"	"P"
"P:r1@SPPL2B"	1.88498639848126e-48	1.16128652137138	0.645	0.25	1.41594523294717e-43	"8"	"SPPL2B"	"P"
"P:r1@DHX9"	1.8903672537854e-48	0.9872589720818	0.878	0.533	1.41998717002598e-43	"7"	"DHX9"	"P"
"P:r1@PGP"	1.93938495780696e-48	0.506955580449262	0.646	0.573	1.45680779875585e-43	"5"	"PGP"	"P"
"P:r1@SRP19"	1.98493414258484e-48	0.735759920491806	0.83	0.835	1.49102297988545e-43	"5"	"SRP19"	"P"
"P:r1@TMEM161B-AS1"	2.01826397674187e-48	0.584375098600681	0.354	0.253	1.51605935140919e-43	"4"	"TMEM161B-AS1"	"P"
"P:r1@AC073861.1"	2.04499202305461e-48	1.22504506840147	0.481	0.156	1.53613665795793e-43	"8"	"AC073861.1"	"P"
"D:r1@ADDG22032860256.B"	2.06916054761634e-48	1.51985316785628	0.59	0.261	1.55429132855297e-43	"7"	"ADDG22032860256.B"	"D"
"P:r1@GLRX3"	2.07467508271143e-48	0.765070298405363	0.975	0.785	1.55843368188035e-43	"7"	"GLRX3"	"P"
"P:r1@CAVIN1"	2.08278816285575e-48	2.31526859467175	1	0.849	1.56452798429235e-43	"10"	"CAVIN1"	"P"
"P:r1@RARRES2"	2.08641117224808e-48	0.743106929396603	0.284	0.206	1.56724948025759e-43	"1"	"RARRES2"	"P"
"P:r1@NABP2"	2.11714985913422e-48	0.997610834350378	0.814	0.452	1.59033945968585e-43	"7"	"NABP2"	"P"
"P:r1@ID3"	2.12675066070206e-48	1.77387867064645	0.906	0.719	1.59755129379957e-43	"8"	"ID3"	"P"
"P:r1@SLC50A1"	2.13362671144361e-48	0.565824472553578	0.67	0.623	1.6027163768351e-43	"5"	"SLC50A1"	"P"
"D:r1@ADDG01198319467.R"	2.19000014980549e-48	1.47352677176399	0.407	0.134	1.64506241252939e-43	"7"	"ADDG01198319467.R"	"D"
"P:r1@TRIM23"	2.29208290787395e-48	1.26625721933469	0.651	0.266	1.72174391790767e-43	"8"	"TRIM23"	"P"
"P:r1@INO80E"	2.30006326289257e-48	1.04901655672743	0.814	0.431	1.72773852118701e-43	"7"	"INO80E"	"P"
"P:r1@DUSP3"	2.46140937278546e-48	1.31704491039272	0.554	0.219	1.84893687855525e-43	"7"	"DUSP3"	"P"
"P:r1@MESD"	2.52899851950317e-48	0.756397734389369	0.991	0.795	1.89970781789519e-43	"8"	"MESD"	"P"
"P:r1@ECI2"	2.57429650074065e-48	0.871575026285392	0.95	0.688	1.93373430246135e-43	"7"	"ECI2"	"P"
"P:r1@UGDH"	2.60889689158412e-48	0.875899376165235	0.962	0.669	1.95972507805125e-43	"8"	"UGDH"	"P"
"P:r1@FAIM"	2.76422107587101e-48	1.19969101274659	0.56	0.218	2.07639994556203e-43	"7"	"FAIM"	"P"
"P:r1@ZNF331"	2.88065032239232e-48	1.45096581016615	0.421	0.128	2.16385810267144e-43	"8"	"ZNF331"	"P"
"P:r1@CRIM1"	3.06347618884497e-48	3.15909004666943	0.817	0.274	2.30119140877467e-43	"10"	"CRIM1"	"P"
"P:r1@PHACTR2"	3.18457398153648e-48	1.11777841232723	0.706	0.317	2.39215643771075e-43	"7"	"PHACTR2"	"P"
"P:r1@UBA6"	3.34966016786277e-48	1.13838762751994	0.64	0.27	2.51616422829348e-43	"7"	"UBA6"	"P"
"P:r1@SPTLC2"	3.38767553885893e-48	1.22706296082787	0.657	0.263	2.54472023452466e-43	"8"	"SPTLC2"	"P"
"P:r1@PPP2CA,r1@AC104109.3"	3.45786323880613e-48	0.823722103993886	0.978	0.754	2.597443129094e-43	"7"	"PPP2CA,r1@AC104109.3"	"P"
"P:r1@DHDDS"	3.47115798025797e-48	0.556000216864527	0.388	0.282	2.60742974003038e-43	"4"	"DHDDS"	"P"
"P:r1@TP53I11"	3.50217647714033e-48	0.513125662384522	0.355	0.247	2.6307299043335e-43	"4"	"TP53I11"	"P"
"P:r1@MLEC"	3.59620065910896e-48	0.693615684592537	0.994	0.88	2.70135804910288e-43	"8"	"MLEC"	"P"
"P:r1@CIDECP1"	3.86602106236765e-48	1.25506161068056	0.607	0.233	2.90403904141871e-43	"8"	"CIDECP1"	"P"
"D:r1@ADDG20046726188.R"	4.24783762995751e-48	1.31858440110607	0.494	0.165	3.19084819249518e-43	"8"	"ADDG20046726188.R"	"D"
"P:r1@PAXX"	4.33531370254008e-48	0.893149700214679	0.92	0.616	3.25655759393703e-43	"7"	"PAXX"	"P"
"P:r1@ASXL2"	4.38254310190491e-48	0.504350435483152	0.285	0.206	3.29203490185791e-43	"1"	"ASXL2"	"P"
"P:r1@ARRDC1,r1@AL590627.2"	4.60531093343319e-48	0.572939397419467	0.265	0.189	3.45937141386701e-43	"1"	"ARRDC1,r1@AL590627.2"	"P"
"P:r1@MEF2C"	4.6378205708149e-48	0.715699595588814	0.282	0.188	3.48379167817903e-43	"4"	"MEF2C"	"P"
"P:r1@LINC01278"	5.09873961610662e-48	0.558496671811805	0.267	0.192	3.83002023743081e-43	"1"	"LINC01278"	"P"
"D:r1@ADDG03009915962.B"	5.35842205952397e-48	0.52124588549409	0.771	0.622	4.02508589845262e-43	"6"	"ADDG03009915962.B"	"D"
"P:r1@CHD1L"	5.46316614482943e-48	1.17709408713593	0.637	0.281	4.10376651301152e-43	"7"	"CHD1L"	"P"
"P:r1@C8orf88"	5.71399482076617e-48	1.07057624929579	0.367	0.273	4.29218148951493e-43	"5"	"C8orf88"	"P"
"P:r1@CPPED1"	5.738873227119e-48	1.24367735654106	0.623	0.269	4.31086940201498e-43	"7"	"CPPED1"	"P"
"P:r1@ERCC8"	5.89135557289439e-48	0.694128979654054	0.318	0.223	4.42540956569108e-43	"4"	"ERCC8"	"P"
"P:r1@MATR3"	6.10348980578973e-48	0.796197456719913	0.981	0.779	4.58475843741507e-43	"7"	"MATR3"	"P"
"P:r1@TGFB1I1"	6.20813985538782e-48	2.16536616525496	0.989	0.451	4.66336841517167e-43	"10"	"TGFB1I1"	"P"
"P:r1@CLASP2"	6.42020632298759e-48	1.44801519961078	0.352	0.104	4.82266638363859e-43	"7"	"CLASP2"	"P"
"P:r1@CXCL2"	6.5296411838566e-48	0.760296578130921	0.481	0.159	4.90487056807756e-43	"8"	"CXCL2"	"P"
"P:r1@TFPI"	6.54505473084873e-48	1.47076885828414	0.835	0.475	4.91644876217164e-43	"9"	"TFPI"	"P"
"P:r1@SNX5"	6.60190845234646e-48	0.805914890110747	0.961	0.678	4.95915557214909e-43	"7"	"SNX5"	"P"
"P:r1@PNPLA4"	6.89398009768115e-48	0.500662157468537	0.482	0.374	5.17855102997515e-43	"4"	"PNPLA4"	"P"
"P:r1@ABCC1"	7.50230277137806e-48	1.79975093060036	0.674	0.31	5.63550477277606e-43	"9"	"ABCC1"	"P"
"P:r1@DUSP6"	8.22470149905993e-48	0.886980349798918	0.594	0.493	6.17814902504884e-43	"6"	"DUSP6"	"P"
"P:r2@MIRLET7BHG"	8.22533105403184e-48	1.42018174780682	0.399	0.127	6.1786219278571e-43	"7"	"MIRLET7BHG"	"P"
"P:r1@MAN1A2"	8.26599493760609e-48	0.894740977332477	0.947	0.626	6.20916741728157e-43	"8"	"MAN1A2"	"P"
"P:r1@TIPRL"	8.58449709932105e-48	0.99977040397515	0.931	0.674	6.44841668609699e-43	"8"	"TIPRL"	"P"
"P:r1@ADDG12054401419.F"	8.74019039601661e-48	1.43120671873217	0.424	0.144	6.5653688197758e-43	"7"	"ADDG12054401419.F"	"P"
"P:r1@SLFN5"	8.94622662858828e-48	1.26245253463001	0.877	0.538	6.72013705659666e-43	"8"	"SLFN5"	"P"
"P:r1@SOX9"	9.12789131951499e-48	0.618488246265485	0.458	0.409	6.85659812248008e-43	"0"	"SOX9"	"P"
"P:r1@IFRD2"	9.14658047389305e-48	0.958391839122046	0.886	0.544	6.87063685457425e-43	"7"	"IFRD2"	"P"
"P:r1@ATP2A1-AS1"	9.59609050176677e-48	1.62248405465119	0.355	0.109	7.20829530221215e-43	"7"	"ATP2A1-AS1"	"P"
"P:r1@ZNF330"	1.02448765094449e-47	1.13650119660423	0.858	0.469	7.69564388759973e-43	"8"	"ZNF330"	"P"
"P:r1@GMPPA"	1.07462906179169e-47	0.990110100136446	0.892	0.521	8.07229112346061e-43	"7"	"GMPPA"	"P"
"P:r1@ANKHD1,r1@ANKHD1-EIF4EBP3"	1.07821663933717e-47	1.26481832391439	0.733	0.331	8.09923992970903e-43	"8"	"ANKHD1,r1@ANKHD1-EIF4EBP3"	"P"
"P:r1@MTFP1"	1.12224845832173e-47	1.19977157269349	0.525	0.178	8.4299937443753e-43	"8"	"MTFP1"	"P"
"P:r2@PNRC1"	1.14351958330491e-47	1.79054992074357	0.264	0.061	8.58977605391152e-43	"8"	"PNRC1"	"P"
"P:r1@RARRES2"	1.21327918172824e-47	1.34406628984807	0.557	0.219	9.11378922938802e-43	"8"	"RARRES2"	"P"
"P:r1@FLOT2"	1.24681202090044e-47	1.26399521883972	0.496	0.18	9.36567785739786e-43	"7"	"FLOT2"	"P"
"P:r1@CERS6"	1.25640989941566e-47	1.26691438427461	0.528	0.187	9.43777424144062e-43	"8"	"CERS6"	"P"
"P:r1@SCAF1"	1.27578652403845e-47	1.09064714967374	0.745	0.38	9.58332563261959e-43	"7"	"SCAF1"	"P"
"P:r1@MAPKAPK3"	1.28331135930491e-47	1.48870640763194	0.457	0.163	9.63984993769066e-43	"7"	"MAPKAPK3"	"P"
"D:r1@ADDG07030609665.R"	1.29695328083739e-47	1.21226440473306	0.547	0.196	9.74232395966621e-43	"8"	"ADDG07030609665.R"	"D"
"P:r1@ARL13B"	1.31037343863475e-47	1.11289076412252	0.557	0.196	9.84313215899267e-43	"8"	"ARL13B"	"P"
"P:r1@ANXA5"	1.34335263513617e-47	0.65485547449329	1	0.994	1.00908619893523e-42	"9"	"ANXA5"	"P"
"P:r1@GUF1"	1.45496714869146e-47	0.602787704425221	0.372	0.272	1.09292767308256e-42	"4"	"GUF1"	"P"
"P:r1@AP001816.1"	1.46388562755645e-47	0.537769867009213	0.401	0.296	1.09962696685158e-42	"4"	"AP001816.1"	"P"
"P:r2@HNRNPF"	1.47404278761033e-47	0.859669486496937	0.92	0.691	1.10725672076925e-42	"7"	"HNRNPF"	"P"
"P:r1@CAD"	1.47788298413984e-47	1.31651016773097	0.482	0.176	1.11014136119632e-42	"7"	"CAD"	"P"
"P:r1@MIR31HG"	1.50986013326523e-47	1.1797226538023	0.551	0.218	1.13416163630484e-42	"7"	"MIR31HG"	"P"
"P:r1@FECH"	1.57683967717139e-47	1.20160208424673	0.591	0.221	1.18447466030083e-42	"8"	"FECH"	"P"
"P:r1@SLC35F2"	1.69329780511112e-47	1.5526372728047	0.274	0.064	1.27195451226532e-42	"8"	"SLC35F2"	"P"
"P:r1@GLOD4"	1.80828016503586e-47	1.04331152245666	0.787	0.401	1.35832581156998e-42	"7"	"GLOD4"	"P"
"P:r1@MDM1"	1.84388818239429e-47	1.62974910065248	0.289	0.07	1.38507348596912e-42	"8"	"MDM1"	"P"
"P:r1@XIAP"	1.86382779387565e-47	1.08378290591436	0.78	0.356	1.40005152392557e-42	"8"	"XIAP"	"P"
"P:r1@MAN1A2"	1.86908341587056e-47	0.503400986173349	0.684	0.623	1.40399938949949e-42	"5"	"MAN1A2"	"P"
"P:r1@MTPN"	1.92333825034039e-47	0.650806188627248	0.981	0.849	1.44475399350819e-42	"7"	"MTPN"	"P"
"P:r1@IPO11"	1.99629897471581e-47	1.28833012040254	0.46	0.16	1.49955990083727e-42	"7"	"IPO11"	"P"
"P:r1@DUSP12"	1.99765996826949e-47	1.03425229805378	0.796	0.369	1.50058223836499e-42	"8"	"DUSP12"	"P"
"P:r1@EMP1"	2.03566898142512e-47	1.39118504204853	0.913	0.632	1.52913346877711e-42	"9"	"EMP1"	"P"
"P:r1@PAPPA"	2.04155019891615e-47	1.15457660220269	0.777	0.386	1.53355126291984e-42	"8"	"PAPPA"	"P"
"P:r1@LYRM7"	2.09659167772037e-47	0.698789759678769	0.288	0.195	1.57489677055321e-42	"4"	"LYRM7"	"P"
"P:r1@FOXP1"	2.19906651980204e-47	1.13840622680534	0.632	0.277	1.6518727976797e-42	"7"	"FOXP1"	"P"
"P:r1@ADDG05119525926.R"	2.42924065412821e-47	0.594413127543662	0.326	0.224	1.82477270216149e-42	"4"	"ADDG05119525926.R"	"P"
"P:r1@IFNGR1"	2.60894040641547e-47	1.05971654559991	0.987	0.782	1.95975776508711e-42	"8"	"IFNGR1"	"P"
"P:r1@CTDSP1"	2.70961005881602e-47	1.11766857371415	0.657	0.279	2.03537778788083e-42	"7"	"CTDSP1"	"P"
"P:r1@MTF1"	2.71958811225589e-47	1.35209871880375	0.484	0.163	2.04287300228326e-42	"8"	"MTF1"	"P"
"P:r1@DPM2"	2.74830517270491e-47	0.910160552441541	0.922	0.649	2.06444439658075e-42	"7"	"DPM2"	"P"
"P:r2@LIMS1"	2.78140124210488e-47	1.26259780385216	0.41	0.137	2.08930517103192e-42	"7"	"LIMS1"	"P"
"P:r1@BYSL"	3.06153708424803e-47	0.608984841802926	0.351	0.252	2.29973481157459e-42	"4"	"BYSL"	"P"
"P:r1@PMAIP1"	3.09155736475526e-47	1.77717809048614	0.274	0.071	2.32228514568321e-42	"7"	"PMAIP1"	"P"
"P:r1@SETD4"	3.14877527517049e-47	1.29441761672752	0.421	0.128	2.36526552344981e-42	"8"	"SETD4"	"P"
"P:r1@KIAA0930"	3.47593991367609e-47	1.75285794221865	0.558	0.206	2.61102178495607e-42	"9"	"KIAA0930"	"P"
"P:r1@PITRM1"	4.26931998567242e-47	1.23682922376294	0.54	0.213	3.20698509363755e-42	"7"	"PITRM1"	"P"
"P:r1@PID1"	4.28841148649539e-47	1.55106863932631	0.694	0.312	3.22132605631074e-42	"9"	"PID1"	"P"
"P:r1@GTF2H5"	4.63351195368815e-47	0.662729692701503	0.989	0.869	3.48055517425193e-42	"7"	"GTF2H5"	"P"
"P:r1@AHR,r1@AC019117.3"	5.18068369253226e-47	1.24683802502208	0.758	0.376	3.89157416931946e-42	"8"	"AHR,r1@AC019117.3"	"P"
"P:r1@CHMP6"	5.36383574299381e-47	1.23712258057839	0.507	0.188	4.02915249506466e-42	"7"	"CHMP6"	"P"
"P:r1@BAG3"	5.60528651467098e-47	1.06776339210423	0.95	0.637	4.2105230712254e-42	"8"	"BAG3"	"P"
"P:r1@ZBTB2"	5.69254553710531e-47	1.4604528396949	0.355	0.098	4.2760694311074e-42	"8"	"ZBTB2"	"P"
